Unique ID,created_at,user_id,username,user_screen_name,text,retweets_count,likes_count,mentions,urls,photos,hashtags,SentimentScore,CountPunc,Readability,no_of_words,no_of_question_marks,no_of_exclamation_marks,no_of_hashtags,no_of_urls,tokenized_text,token_texts,Final Label
13696,2021-02-14 06:50:49 Eastern Standard Time,1.34E+18,roz777artist,ROZ,@BBCPolitics Dr T Lawrie MBBCh PhD  Asking @BorisJohnson why he hasnt replied to a letter about The cure &amp; prevention #COVID19   Just let that sink in.    1000s Lives saved   No #lockdown2021 No #mask No #vaccine   They have ignored her   https://t.co,0,0,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}]",['https://www.youtube.com/watch?v=M8RMBa1UfsE&feature=emb_logo'],[],"['covid19', 'lockdown2021', 'mask', 'vaccine']",0.2677,13,22.6,40,0,0,4,1,"['@BBCPolitics', 'Dr', 'T', 'Lawrie', 'MBBCh', 'PhD', 'Asking', '@BorisJohnson', 'why', 'he', 'hasnt', 'replied', 'to', 'a', 'letter', 'about', 'The', 'cure', '&', 'amp', ';', 'prevention', '#COVID19', 'Just', 'let', 'that', 'sink', 'in', '.', '1000', 's', 'Lives', 'saved', 'No', '#lockdown2021', 'No', '#mask', 'No', '#vaccine', 'They', 'have', 'ignored', 'her', 'https://t.co']","['@BBCPolitics', 'Dr', 'Lawrie', 'MBBCh', 'PhD', 'Asking', '@BorisJohnson', 'hasnt', 'replied', 'letter', 'cure', '&', 'amp', ';', 'prevention', '#COVID19', 'let', 'sink', '.', '1000', 'Lives', 'saved', '#lockdown2021', '#mask', '#vaccine', 'ignored', 'https://t.co']",FAKE
13959,2021-02-13 23:13:36 Eastern Standard Time,7.45E+17,nodogmeatno,EndDogMeatTrade,Covid vaccines NOT WORKING #vaccine #COVID19 #COVIDVaccine Four people in Oregon who received both doses of vaccine test positive for coronavirus  https://t.co/oQJm8KgiPu via @nbcnews,0,0,"[{'screen_name': 'nbcnews', 'name': 'nbc news', 'id': '14173315'}]",['https://www.nbcnews.com/news/us-news/four-people-oregon-who-received-both-doses-vaccine-test-positive-n1257886'],[],"['vaccine', 'covid19', 'covidvaccine']",0.5574,9,21.8,24,0,0,3,1,"['Covid', 'vaccines', 'NOT', 'WORKING', '#vaccine', '#COVID19', '#COVIDVaccine', 'Four', 'people', 'in', 'Oregon', 'who', 'received', 'both', 'doses', 'of', 'vaccine', 'test', 'positive', 'for', 'coronavirus', 'https://t.co/oQJm8KgiPu', 'via', '@nbcnews']","['Covid', 'vaccines', 'WORKING', '#vaccine', '#COVID19', '#COVIDVaccine', 'Four', 'people', 'Oregon', 'received', 'doses', 'vaccine', 'test', 'positive', 'coronavirus', 'https://t.co/oQJm8KgiPu', 'via', '@nbcnews']",FAKE
14074,2021-02-13 17:19:11 Eastern Standard Time,180032251,ninjitalia,Alison Bacon,"Is the #vaccine officially more dangerous than the wild #virus yet? There was never even a need for #vaccines for #covid19. #Hcq (+zinc, vitamin D) is extremely effective, cheap and #SAFE.  https://t.co/DUJGDQfySW  https://t.co/3fGDEzGha0",0,0,[],['https://childrenshealthdefense.org/defender/deaths-injuries-following-covid-vaccine-cdc/?utm_source=salsa&eType=EmailBlastContent&eId=d093802f-20de-48fa-8f8f-f45c77feae49'],['https://pbs.twimg.com/media/EuI7OYeU4AI4lZz.jpg'],"['vaccine', 'virus', 'vaccines', 'covid19', 'hcq', 'safe']",0.7034,24,15.9,33,1,0,6,1,"['Is', 'the', '#vaccine', 'officially', 'more', 'dangerous', 'than', 'the', 'wild', '#virus', 'yet', '?', 'There', 'was', 'never', 'even', 'a', 'need', 'for', '#vaccines', 'for', '#covid19', '.', '#Hcq', '(', '+', 'zinc', ',', 'vitamin', 'D', ')', 'is', 'extremely', 'effective', ',', 'cheap', 'and', '#SAFE', '.', 'https://t.co/DUJGDQfySW', 'https://t.co/3fGDEzGha0']","['#vaccine', 'officially', 'dangerous', 'wild', '#virus', 'yet', '?', 'never', 'even', 'need', '#vaccines', '#covid19', '.', '#Hcq', '(', '+', 'zinc', ',', 'vitamin', ')', 'extremely', 'effective', ',', 'cheap', '#SAFE', '.', 'https://t.co/DUJGDQfySW', 'https://t.co/3fGDEzGha0']",FAKE
14110,2021-02-13 15:50:57 Eastern Standard Time,145341017,gerundagula,Mike FC,"The more Govt shuts down in favour of 'Online Only' the more crime benefits. Credit Card cloning at record high &amp; bogus #COVID19 #Vaccine messages are the new Time Share 'You've won a car' #Scam.. #NewNormal?? Nah, new F@@k up!  https://t.co/2Emj2Wi8xI",0,0,[],[],['https://pbs.twimg.com/media/EuImyMTXMAI_J5_.jpg'],"['covid19', 'vaccine', 'scam', 'newnormal']",0.7431,25,10.1,41,2,1,4,0,"['The', 'more', 'Govt', 'shuts', 'down', 'in', 'favour', 'of', ""'"", 'Online', 'Only', ""'"", 'the', 'more', 'crime', 'benefits', '.', 'Credit', 'Card', 'cloning', 'at', 'record', 'high', '&', 'amp', ';', 'bogus', '#COVID19', '#Vaccine', 'messages', 'are', 'the', 'new', 'Time', 'Share', ""'"", ""You've"", 'won', 'a', 'car', ""'"", '#Scam', '.', '.', '#NewNormal', '?', '?', 'Nah', ',', 'new', 'F', '@', '@k', 'up', '!', 'https://t.co/2Emj2Wi8xI']","['Govt', 'shuts', 'favour', ""'"", 'Online', ""'"", 'crime', 'benefits', '.', 'Credit', 'Card', 'cloning', 'record', 'high', '&', 'amp', ';', 'bogus', '#COVID19', '#Vaccine', 'messages', 'new', 'Time', 'Share', ""'"", 'car', ""'"", '#Scam', '.', '.', '#NewNormal', '?', '?', 'Nah', ',', 'new', 'F', '@', '@k', '!', 'https://t.co/2Emj2Wi8xI']",FAKE
14122,2021-02-13 15:19:15 Eastern Standard Time,1.36E+18,psychosouljaz,PSYCHO SOULJAH,YALL WAITING FOR A VACCINE?! 2 DEADLY DOSES OF LETHAL INJECTION??  #ILLUMINATIPURGE #COVID19 #vaccine  https://t.co/oQUT7KfYH2,0,0,[],[],['https://pbs.twimg.com/tweet_video_thumb/EuIfx44XMAoTPTW.jpg'],"['illuminatipurge', 'covid19', 'vaccine']",0,12,20.6,15,3,1,3,0,"['YALL', 'WAITING', 'FOR', 'A', 'VACCINE', '?', '!', '2', 'DEADLY', 'DOSES', 'OF', 'LETHAL', 'INJECTION', '?', '?', '#ILLUMINATIPURGE', '#COVID19', '#vaccine', 'https://t.co/oQUT7KfYH2']","['YALL', 'WAITING', 'VACCINE', '?', '!', '2', 'DEADLY', 'DOSES', 'LETHAL', 'INJECTION', '?', '?', '#ILLUMINATIPURGE', '#COVID19', '#vaccine', 'https://t.co/oQUT7KfYH2']",FAKE
859,2021-02-24 08:50:53 Eastern Standard Time,16936686,21wire,Patrick Henningsen,"Many are asking: have we already crossed the Rubicon? If so, is there still time to push back against this dangerous power-grab? Watch this segment...  #COVID19 #Lockdown #Vaccine  https://t.co/LzFd7pUVBJ",34,48,[],['https://21stcenturywire.com/2021/02/24/naomi-wolf-raises-the-alarm-of-a-pandemic-police-state/'],[],"['covid19', 'lockdown', 'vaccine']",-0.6105,16,11.7,29,2,0,3,1,"['Many', 'are', 'asking', ':', 'have', 'we', 'already', 'crossed', 'the', 'Rubicon', '?', 'If', 'so', ',', 'is', 'there', 'still', 'time', 'to', 'push', 'back', 'against', 'this', 'dangerous', 'power-grab', '?', 'Watch', 'this', 'segment', '.', '.', '.', '#COVID19', '#Lockdown', '#Vaccine', 'https://t.co/LzFd7pUVBJ']","['Many', 'asking', ':', 'already', 'crossed', 'Rubicon', '?', ',', 'still', 'time', 'push', 'back', 'dangerous', 'power-grab', '?', 'Watch', 'segment', '.', '.', '.', '#COVID19', '#Lockdown', '#Vaccine', 'https://t.co/LzFd7pUVBJ']",FAKE
1924,2021-02-23 12:15:16 Eastern Standard Time,1675690008,freefromtyranny,#LoveFreedom : Defend Your Inalienable Rights ?É?É?Ç?∞?É?Ç?Ç???É?Ç?Ç?å?É?Ç?Ç?π,RT:  We must defend our inalienable right to reject mandatory vaccination by coercion - uphold your right to say NO!  #vaccine #Covid19 #BodilyIntegrity   #InformedConsent #LoveFreedom  Please Sign and Share Govt Petition:   https://t.co/lLL5Dg8UsO  https://t.co/2g9QX4dh2e,30,38,[],['https://petition.parliament.uk/petitions/569957'],['https://pbs.twimg.com/media/Eu7RrgOXAAMY8sa.jpg'],"['vaccine', 'covid19', 'bodilyintegrity', 'informedconsent', 'lovefreedom']",0.3382,19,28.9,33,0,1,5,1,"['RT', ':', 'We', 'must', 'defend', 'our', 'inalienable', 'right', 'to', 'reject', 'mandatory', 'vaccination', 'by', 'coercion', '-', 'uphold', 'your', 'right', 'to', 'say', 'NO', '!', '#vaccine', '#Covid19', '#BodilyIntegrity', '#InformedConsent', '#LoveFreedom', 'Please', 'Sign', 'and', 'Share', 'Govt', 'Petition', ':', 'https://t.co/lLL5Dg8UsO', 'https://t.co/2g9QX4dh2e']","['RT', ':', 'must', 'defend', 'inalienable', 'right', 'reject', 'mandatory', 'vaccination', 'coercion', '-', 'uphold', 'right', 'say', '!', '#vaccine', '#Covid19', '#BodilyIntegrity', '#InformedConsent', '#LoveFreedom', 'Please', 'Sign', 'Share', 'Govt', 'Petition', ':', 'https://t.co/lLL5Dg8UsO', 'https://t.co/2g9QX4dh2e']",FAKE
19856,2021-02-09 08:17:03 Eastern Standard Time,8.17E+17,italonda,DominiQue,Pseudo-independent WHO investigators have announced no direct link between #COVID19 outbreak and Wuhan lab. China is contributing (1%) to WHO budget. These virologists and biologists are on China's payroll! #szczepionka #vaccine   https://t.co/0DUdyvy1Zy  https://t.co/FVNdKMgYG0,0,0,[],['https://mol.im/a/9240321'],['https://pbs.twimg.com/media/EtyYUv3XYAIZznn.png'],"['covid19', 'szczepionka', 'vaccine']",-0.3595,21,18.9,33,0,1,3,1,"['Pseudo-independent', 'WHO', 'investigators', 'have', 'announced', 'no', 'direct', 'link', 'between', '#COVID19', 'outbreak', 'and', 'Wuhan', 'lab', '.', 'China', 'is', 'contributing', '(', '1', '%', ')', 'to', 'WHO', 'budget', '.', 'These', 'virologists', 'and', 'biologists', 'are', 'on', ""China's"", 'payroll', '!', '#szczepionka', '#vaccine', 'https://t.co/0DUdyvy1Zy', 'https://t.co/FVNdKMgYG0']","['Pseudo-independent', 'investigators', 'announced', 'direct', 'link', '#COVID19', 'outbreak', 'Wuhan', 'lab', '.', 'China', 'contributing', '(', '1', '%', ')', 'budget', '.', 'virologists', 'biologists', ""China's"", 'payroll', '!', '#szczepionka', '#vaccine', 'https://t.co/0DUdyvy1Zy', 'https://t.co/FVNdKMgYG0']",FAKE
19901,2021-02-09 07:59:12 Eastern Standard Time,1425841165,wabiyeomunguye,Wabiye Omunguye ?É?É?Ç?∞?É?Ç?Ç???É?Ç?Ç?á?É?Ç?Ç?≥?É?É?Ç?∞?É?Ç?Ç???É?Ç?Ç?á?É?Ç?Ç?¨ ?É?É?Ç?∞?É?Ç?Ç???É?Ç?Ç?á?É?Ç?Ç?®?É?É?Ç?∞?É?Ç?Ç???É?Ç?Ç?á?É?Ç?Ç?¶,"You can stick you New world order, CoronaVirus and Poison Vaccines Up your A*$ We will continue to Preach and expose their evil acts. You can't fool everyone; People are coming to the Light! We are still Praying! #tuesdaymotivations  #COVID19  #vaccine  https://t.co/Q0UEsLGMay",0,0,[],[],[],"['tuesdaymotivations', 'covid19', 'vaccine']",-0.7334,16,11.7,42,0,2,3,0,"['You', 'can', 'stick', 'you', 'New', 'world', 'order', ',', 'CoronaVirus', 'and', 'Poison', 'Vaccines', 'Up', 'your', 'A', '*', '$', 'We', 'will', 'continue', 'to', 'Preach', 'and', 'expose', 'their', 'evil', 'acts', '.', 'You', ""can't"", 'fool', 'everyone', ';', 'People', 'are', 'coming', 'to', 'the', 'Light', '!', 'We', 'are', 'still', 'Praying', '!', '#tuesdaymotivations', '#COVID19', '#vaccine', 'https://t.co/Q0UEsLGMay']","['stick', 'New', 'world', 'order', ',', 'CoronaVirus', 'Poison', 'Vaccines', '*', '$', 'continue', 'Preach', 'expose', 'evil', 'acts', '.', ""can't"", 'fool', 'everyone', ';', 'People', 'coming', 'Light', '!', 'still', 'Praying', '!', '#tuesdaymotivations', '#COVID19', '#vaccine', 'https://t.co/Q0UEsLGMay']",FAKE
19855,2021-02-09 08:17:28 Eastern Standard Time,1.31E+18,markcon44924717,The Real Kurt and Goldie,Clearly this Doctor is on the Pharma payroll. You say getting the #vaccine is a better option that catching #COVID19  What kind of medical advice is that ?  I have had Covid it's a mild flu for 99% of us natural immunity is then gained.  No vaccine means no bonus correct Dr,0,0,[],[],[],"['vaccine', 'covid19']",0.4678,7,11.6,52,1,0,2,0,"['Clearly', 'this', 'Doctor', 'is', 'on', 'the', 'Pharma', 'payroll', '.', 'You', 'say', 'getting', 'the', '#vaccine', 'is', 'a', 'better', 'option', 'that', 'catching', '#COVID19', 'What', 'kind', 'of', 'medical', 'advice', 'is', 'that', '?', 'I', 'have', 'had', 'Covid', ""it's"", 'a', 'mild', 'flu', 'for', '99', '%', 'of', 'us', 'natural', 'immunity', 'is', 'then', 'gained', '.', 'No', 'vaccine', 'means', 'no', 'bonus', 'correct', 'Dr']","['Clearly', 'Doctor', 'Pharma', 'payroll', '.', 'say', 'getting', '#vaccine', 'better', 'option', 'catching', '#COVID19', 'kind', 'medical', 'advice', '?', 'Covid', 'mild', 'flu', '99', '%', 'us', 'natural', 'immunity', 'gained', '.', 'vaccine', 'means', 'bonus', 'correct', 'Dr']",FAKE
19974,2021-02-09 07:05:40 Eastern Standard Time,2161000542,kimkarlstein,Kim Karlstein,"Scots, now may be the perfect time to start rioting and dispose of your #SNP government. They don't plan to return your civil rights to you.  #lockdown #policestate #CrimesAgainstHumanity #lockdown2021 #lockdownuk #vaccine #covid #COVID19",0,0,[],[],[],"['snp', 'lockdown', 'policestate', 'crimesagainsthumanity', 'lockdown2021', 'lockdownuk', 'vaccine', 'covid', 'covid19']",0.5719,13,15.3,34,0,0,9,0,"['Scots', ',', 'now', 'may', 'be', 'the', 'perfect', 'time', 'to', 'start', 'rioting', 'and', 'dispose', 'of', 'your', '#SNP', 'government', '.', 'They', ""don't"", 'plan', 'to', 'return', 'your', 'civil', 'rights', 'to', 'you', '.', '#lockdown', '#policestate', '#CrimesAgainstHumanity', '#lockdown2021', '#lockdownuk', '#vaccine', '#covid', '#COVID19']","['Scots', ',', 'may', 'perfect', 'time', 'start', 'rioting', 'dispose', '#SNP', 'government', '.', 'plan', 'return', 'civil', 'rights', '.', '#lockdown', '#policestate', '#CrimesAgainstHumanity', '#lockdown2021', '#lockdownuk', '#vaccine', '#covid', '#COVID19']",FAKE
451,2021-02-24 12:30:13 Eastern Standard Time,2423370157,greatgameindia,GreatGameIndia,According to Intermountain Healthcare doctors women recently vaccinated for #COVID19 may show symptoms of Breast Cancer as a side-effect of the #vaccine.   https://t.co/sfgW6S4CBf,30,30,[],['https://greatgameindia.com/covid-19-vaccine-breast-cancer/'],[],"['covid19', 'vaccine']",-0.6597,9,21.8,23,0,0,2,1,"['According', 'to', 'Intermountain', 'Healthcare', 'doctors', 'women', 'recently', 'vaccinated', 'for', '#COVID19', 'may', 'show', 'symptoms', 'of', 'Breast', 'Cancer', 'as', 'a', 'side-effect', 'of', 'the', '#vaccine', '.', 'https://t.co/sfgW6S4CBf']","['According', 'Intermountain', 'Healthcare', 'doctors', 'women', 'recently', 'vaccinated', '#COVID19', 'may', 'show', 'symptoms', 'Breast', 'Cancer', 'side-effect', '#vaccine', '.', 'https://t.co/sfgW6S4CBf']",FAKE
3227,2021-02-22 11:42:23 Eastern Standard Time,100380798,benmarten,Ben Marten ?É?É?Ç?∞?É?Ç?Ç???É?Ç?Ç?ô?É?Ç?Ç?Ç,"#Influenza Vaccine Coverage has steadily increased over the last seasons, however the efficacy has dramatically deteriorated. What's the reason for this?  #Vaccine #efficiency #Covid19 #Covid #coronavirus @justin_hart @JordanSchachtel @AlexBerenson @ChildrensHD @drsimonegold  https://t.co/jQIDTYfdYT",15,28,"[{'screen_name': 'justin_hart', 'name': 'justin hart', 'id': '8349572'}, {'screen_name': 'jordanschachtel', 'name': 'jordan schachtel', 'id': '535643852'}, {'screen_name': 'alexberenson', 'name': 'alex berenson', 'id': '87679233'}, {'screen_name': 'childrenshd', 'name': ""children's health defense"", 'id': '782018153207431168'}, {'screen_name': 'drsimonegold', 'name': 'dr. simone gold', 'id': '806344552718045184'}]",[],['https://pbs.twimg.com/media/Eu2DsahUcAIlgyB.jpg'],"['influenza', 'vaccine', 'efficiency', 'covid19', 'covid', 'coronavirus']",0.5574,21,25.9,32,1,0,6,0,"['#Influenza', 'Vaccine', 'Coverage', 'has', 'steadily', 'increased', 'over', 'the', 'last', 'seasons', ',', 'however', 'the', 'efficacy', 'has', 'dramatically', 'deteriorated', '.', ""What's"", 'the', 'reason', 'for', 'this', '?', '#Vaccine', '#efficiency', '#Covid19', '#Covid', '#coronavirus', '@justin_hart', '@JordanSchachtel', '@AlexBerenson', '@ChildrensHD', '@drsimonegold', 'https://t.co/jQIDTYfdYT']","['#Influenza', 'Vaccine', 'Coverage', 'steadily', 'increased', 'last', 'seasons', ',', 'however', 'efficacy', 'dramatically', 'deteriorated', '.', ""What's"", 'reason', '?', '#Vaccine', '#efficiency', '#Covid19', '#Covid', '#coronavirus', '@justin_hart', '@JordanSchachtel', '@AlexBerenson', '@ChildrensHD', '@drsimonegold', 'https://t.co/jQIDTYfdYT']",FAKE
15801,2021-02-12 04:06:00 Eastern Standard Time,1675690008,freefromtyranny,#LoveFreedom : Defend Your Inalienable Rights ?É?É?Ç?∞?É?Ç?Ç???É?Ç?Ç?å?É?Ç?Ç?π,"RT: If you value your inalienable right to travel and the imposition of mandatory #VaccinePassports, please sign this and share.  84,631 have already signed.  #vaccine #vaccination #Covid19   https://t.co/lLL5Dg8UsO",48,50,[],['https://petition.parliament.uk/petitions/569957'],[],"['vaccinepassports', 'vaccine', 'vaccination', 'covid19']",0.7351,14,23.5,28,0,0,4,1,"['RT', ':', 'If', 'you', 'value', 'your', 'inalienable', 'right', 'to', 'travel', 'and', 'the', 'imposition', 'of', 'mandatory', '#VaccinePassports', ',', 'please', 'sign', 'this', 'and', 'share', '.', '84,631', 'have', 'already', 'signed', '.', '#vaccine', '#vaccination', '#Covid19', 'https://t.co/lLL5Dg8UsO']","['RT', ':', 'value', 'inalienable', 'right', 'travel', 'imposition', 'mandatory', '#VaccinePassports', ',', 'please', 'sign', 'share', '.', '84,631', 'already', 'signed', '.', '#vaccine', '#vaccination', '#Covid19', 'https://t.co/lLL5Dg8UsO']",FAKE
19330,2021-02-09 13:57:47 Eastern Standard Time,712938686,angelheartjoy,"Dorothy Hensey, CS",Finding Your Immunity from Disease  https://t.co/JLDXLXWWKN via @YouTube #Christian #Healing #Prayer #JesusChrist #Immunity #vaccine #COVID19 #vaccine #covid19nfld #CovidVaccine  #churchisessential #COVID19ireland #healthcare #healthy #lockdown #PepsiHalftime #ValentinesDay #Bible,1,1,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/ft3xjj4w1bI'],[],"['christian', 'healing', 'prayer', 'jesuschrist', 'immunity', 'vaccine', 'covid19', 'vaccine', 'covid19nfld', 'covidvaccine', 'churchisessential', 'covid19ireland', 'healthcare', 'healthy', 'lockdown', 'pepsihalftime', 'valentinesday', 'bible']",0.4019,24,37.6,26,0,0,18,1,"['Finding', 'Your', 'Immunity', 'from', 'Disease', 'https://t.co/JLDXLXWWKN', 'via', '@YouTube', '#Christian', '#Healing', '#Prayer', '#JesusChrist', '#Immunity', '#vaccine', '#COVID19', '#vaccine', '#covid19nfld', '#CovidVaccine', '#churchisessential', '#COVID19ireland', '#healthcare', '#healthy', '#lockdown', '#PepsiHalftime', '#ValentinesDay', '#Bible']","['Finding', 'Immunity', 'Disease', 'https://t.co/JLDXLXWWKN', 'via', '@YouTube', '#Christian', '#Healing', '#Prayer', '#JesusChrist', '#Immunity', '#vaccine', '#COVID19', '#vaccine', '#covid19nfld', '#CovidVaccine', '#churchisessential', '#COVID19ireland', '#healthcare', '#healthy', '#lockdown', '#PepsiHalftime', '#ValentinesDay', '#Bible']",FAKE
7474,2021-02-18 13:27:37 Eastern Standard Time,199152706,dollarvigilante,The Dollar Vigilante,AztraZeneca Is Recruiting 5 Year olds for #Covid19 Vaccine.  Watch The Full Video Here.--&gt;  https://t.co/4aajbcH2W6  #BigPharma #Vaxx #Kids #Vaccine  https://t.co/xSOWjwqUTW,23,45,[],['https://dollarvigilante.tv/videos/watch/c8dc659e-7c3d-4be7-8b5c-fb9547367e83'],[],"['covid19', 'bigpharma', 'vaxx', 'kids', 'vaccine']",0,21,24.6,20,0,0,5,1,"['AztraZeneca', 'Is', 'Recruiting', '5', 'Year', 'olds', 'for', '#Covid19', 'Vaccine', '.', 'Watch', 'The', 'Full', 'Video', 'Here', '.', '-', '-', '&', 'gt', ';', 'https://t.co/4aajbcH2W6', '#BigPharma', '#Vaxx', '#Kids', '#Vaccine', 'https://t.co/xSOWjwqUTW']","['AztraZeneca', 'Recruiting', '5', 'Year', 'olds', '#Covid19', 'Vaccine', '.', 'Watch', 'Full', 'Video', '.', '-', '-', '&', 'gt', ';', 'https://t.co/4aajbcH2W6', '#BigPharma', '#Vaxx', '#Kids', '#Vaccine', 'https://t.co/xSOWjwqUTW']",FAKE
8096,2021-02-18 06:58:19 Eastern Standard Time,1.21E+18,rnas71,Sander Faas,The experimental vaccin doesn't protect you from becoming sick nor from becoming contagious. The only reason one would take it would be because one is sick in his mind and lacks any form of backbone. #sheeplearestrange #ownworstenemy #vaccine #coronavirus #covid19 #resist,2,2,[],[],[],"['sheeplearestrange', 'ownworstenemy', 'vaccine', 'coronavirus', 'covid19', 'resist']",-0.7749,9,15.5,41,0,0,6,0,"['The', 'experimental', 'vaccin', ""doesn't"", 'protect', 'you', 'from', 'becoming', 'sick', 'nor', 'from', 'becoming', 'contagious', '.', 'The', 'only', 'reason', 'one', 'would', 'take', 'it', 'would', 'be', 'because', 'one', 'is', 'sick', 'in', 'his', 'mind', 'and', 'lacks', 'any', 'form', 'of', 'backbone', '.', '#sheeplearestrange', '#ownworstenemy', '#vaccine', '#coronavirus', '#covid19', '#resist']","['experimental', 'vaccin', 'protect', 'becoming', 'sick', 'becoming', 'contagious', '.', 'reason', 'one', 'would', 'take', 'would', 'one', 'sick', 'mind', 'lacks', 'form', 'backbone', '.', '#sheeplearestrange', '#ownworstenemy', '#vaccine', '#coronavirus', '#covid19', '#resist']",FAKE
17711,2021-02-10 14:56:52 Eastern Standard Time,2846959064,contronanny,Controversialnanny,@bobscartoons @JaniceW78256134 Some sheeple are so brainwashed they will believe and explain everything government throws at them.  #COVID19 pandemic? Sure #Vaccine necessary and good? OK #Europeanpassports for your own sake? Why not? Eternal #lockdowns? ,0,0,[],[],[],"['covid19', 'vaccine', 'europeanpassports', 'lockdowns', 'neworder']",0.8439,12,14.7,34,5,0,5,0,"['@bobscartoons', '@JaniceW78256134', 'Some', 'sheeple', 'are', 'so', 'brainwashed', 'they', 'will', 'believe', 'and', 'explain', 'everything', 'government', 'throws', 'at', 'them', '.', '#COVID19', 'pandemic', '?', 'Sure', '#Vaccine', 'necessary', 'and', 'good', '?', 'OK', '#Europeanpassports', 'for', 'your', 'own', 'sake', '?', 'Why', 'not', '?', 'Eternal', '#lockdowns', '?']","['@bobscartoons', '@JaniceW78256134', 'sheeple', 'brainwashed', 'believe', 'explain', 'everything', 'government', 'throws', '.', '#COVID19', 'pandemic', '?', 'Sure', '#Vaccine', 'necessary', 'good', '?', 'OK', '#Europeanpassports', 'sake', '?', '?', 'Eternal', '#lockdowns', '?']",FAKE
